,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
6561,12.6,0.031713126,3,13,0,1,Supermarket Type1,1030.6584
6562,16.7,0.07044068,4,11,1,0,Supermarket Type2,6275.165
6563,13.1,0.006087409,3,11,1,0,Supermarket Type2,1870.898
6564,14.85,0.035456465,3,13,0,1,Supermarket Type1,3690.5294
6565,7.02,0.142107998,3,35,0,2,Grocery Store,296.9468
6566,13.0,0.030064132,1,33,2,0,Supermarket Type1,898.83
6567,12.1,0.029781363,3,23,0,2,Supermarket Type1,1596.5884
6568,11.3,0.056387854,4,33,2,0,Supermarket Type1,6669.3186
6569,10.0,0.038653608,4,33,2,0,Supermarket Type1,7105.4176
6570,20.6,0.083172413,2,18,0,1,Supermarket Type1,1696.4584
6571,11.5,0.020565921,1,16,0,1,Supermarket Type1,1384.864
6572,11.8,0.008609602,2,13,0,1,Supermarket Type1,1390.1904
6573,8.895,0.121180705,3,22,0,0,Grocery Store,176.437
6574,9.3,0.174703862,2,18,0,1,Supermarket Type1,1788.3388
6575,16.2,0.127800388,3,35,1,0,Supermarket Type3,4587.362
6576,19.1,0.296713665,3,22,0,0,Grocery Store,1034.6532
6577,17.85,0.018125948,2,13,0,1,Supermarket Type1,761.6752
6578,6.445,0.029859711,2,13,0,1,Supermarket Type1,1418.154
6579,12.65,0.116203156,1,22,0,0,Grocery Store,415.4592
6580,13.15,0.09264951,3,16,0,1,Supermarket Type1,3803.0496
6581,15.0,0.081197035,2,35,0,2,Grocery Store,365.5242
6582,15.0,0.049070183,1,16,0,1,Supermarket Type1,767.0016
6583,11.65,0.131394793,3,33,2,0,Supermarket Type1,1669.8264
6584,20.1,0.0,3,22,0,0,Grocery Store,151.1366
6585,17.35,0.0,2,23,0,2,Supermarket Type1,1922.8304
6586,18.1,0.022526293,2,13,0,1,Supermarket Type1,1713.7692
6587,8.5,0.163838951,1,22,0,0,Grocery Store,311.5944
6588,14.1,0.11349714,1,18,0,1,Supermarket Type1,1364.89
6589,11.8,0.094185483,2,13,0,1,Supermarket Type1,2002.7264
6590,6.035,0.14113846,3,33,2,0,Supermarket Type1,3691.1952
6591,7.07,0.164006137,2,35,0,2,Grocery Store,575.917
6592,12.5,0.17314115,3,22,0,0,Grocery Store,170.4448
6593,20.85,0.039555016,2,16,0,1,Supermarket Type1,820.2656
6594,14.0,0.037580877,3,21,1,2,Supermarket Type1,4275.7676
6595,17.25,0.035064318,1,23,0,2,Supermarket Type1,1304.968
6596,11.5,0.017678008,2,18,0,1,Supermarket Type1,1705.1138
6597,6.675,0.041986639,1,21,1,2,Supermarket Type1,1480.7392
6598,5.8,0.130955811,1,23,0,2,Supermarket Type1,1338.258
6599,8.895,0.026492726,4,13,0,1,Supermarket Type1,6251.862
6600,7.67,0.185130961,1,21,1,2,Supermarket Type1,588.5672
6601,10.895,0.026934673,2,18,0,1,Supermarket Type1,319.584
6602,8.21,0.0,3,18,0,1,Supermarket Type1,1491.392
6603,8.575,0.023866079,2,33,2,0,Supermarket Type1,958.752
6604,7.75,0.043414959,1,11,1,0,Supermarket Type2,1418.154
6605,15.7,0.030554947,1,35,1,0,Supermarket Type3,1125.202
6606,16.1,0.023463124,4,35,1,0,Supermarket Type3,9554.23
6607,12.35,0.033951827,4,13,0,1,Supermarket Type1,2966.139
6608,17.7,0.174228338,2,33,2,0,Supermarket Type1,691.1004
6609,8.52,0.027169589,3,11,1,0,Supermarket Type2,1829.6184
6610,18.2,0.1630653,1,16,0,1,Supermarket Type1,758.3462
6611,16.2,0.058444176,1,35,0,2,Grocery Store,223.7088
6612,16.0,0.057049301,4,16,0,1,Supermarket Type1,1350.2424
6613,8.63,0.032960823,2,21,1,2,Supermarket Type1,1366.2216
6614,10.8,0.0,1,13,0,1,Supermarket Type1,406.138
6615,18.75,0.053025371,4,11,1,0,Supermarket Type2,2109.2544
6616,5.78,0.096306016,3,33,2,0,Supermarket Type1,2111.9176
6617,13.8,0.014762987,1,18,0,1,Supermarket Type1,1338.258
6618,17.75,0.067446626,3,33,2,0,Supermarket Type1,1677.816
6619,11.5,0.042173667,4,11,1,0,Supermarket Type2,2316.984
6620,11.8,0.008578539,2,18,0,1,Supermarket Type1,1158.492
6621,15.1,0.056155909,2,13,0,1,Supermarket Type1,2681.8424
6622,17.7,0.305305397,2,35,0,2,Grocery Store,460.7336
6623,8.85,0.112571187,2,33,2,0,Supermarket Type1,1609.9044
6624,12.6,0.083221904,3,13,0,1,Supermarket Type1,2626.581
6625,13.8,0.064195136,1,16,0,1,Supermarket Type1,1138.518
6626,6.115,0.007055292,4,21,1,2,Supermarket Type1,3605.307
6627,17.25,0.070703828,3,22,0,0,Grocery Store,343.5528
6628,15.5,0.102941345,2,35,1,0,Supermarket Type3,2719.793
6629,6.26,0.009887927,3,18,0,1,Supermarket Type1,2418.1856
6630,13.5,0.101231721,1,22,0,0,Grocery Store,173.108
6631,19.6,0.069112952,1,22,0,0,Grocery Store,442.757
6632,17.0,0.138846289,4,35,1,0,Supermarket Type3,1324.942
6633,11.5,0.171050595,2,16,0,1,Supermarket Type1,3880.2824
6634,14.65,0.0,1,21,1,2,Supermarket Type1,552.614
6635,8.89,0.005496816,2,11,1,0,Supermarket Type2,1012.016
6636,8.02,0.033259081,3,22,0,0,Grocery Store,1090.5804
6637,18.7,0.092095924,3,13,0,1,Supermarket Type1,2006.7212
6638,7.405,0.015295536,1,21,1,2,Supermarket Type1,547.2876
6639,5.98,0.043526599,3,33,2,0,Supermarket Type1,2354.2688
6640,14.3,0.049435598,4,35,1,0,Supermarket Type3,5487.5236
6641,18.6,0.027610698,3,35,0,2,Grocery Store,604.5464
6642,15.2,0.012141036,1,18,0,1,Supermarket Type1,680.4476
6643,12.1,0.029949818,3,13,0,1,Supermarket Type1,3773.7544
6644,11.35,0.053939315,1,35,0,2,Grocery Store,50.6008
6645,9.285,0.0,3,23,0,2,Supermarket Type1,4653.2762
6646,11.5,0.073541072,4,35,0,2,Grocery Store,386.164
6647,8.155,0.199935881,4,22,0,0,Grocery Store,379.506
6648,9.3,0.043033346,1,21,1,2,Supermarket Type1,1159.8236
6649,13.85,0.034570357,2,23,0,2,Supermarket Type1,3243.7776
6650,16.7,0.054739692,1,18,0,1,Supermarket Type1,1086.5856
6651,11.15,0.105471384,2,21,1,2,Supermarket Type1,1973.4312
6652,16.7,0.042610897,2,16,0,1,Supermarket Type1,715.0692
6653,17.0,0.126758324,2,11,1,0,Supermarket Type2,1132.5258
6654,7.365,0.042524835,4,33,2,0,Supermarket Type1,4527.44
6655,16.5,0.073813788,4,16,0,1,Supermarket Type1,5383.6588
6656,13.8,0.097251621,4,22,0,0,Grocery Store,245.6802
6657,17.6,0.014008751,3,35,0,2,Grocery Store,862.211
6658,18.7,0.02442574,1,22,0,0,Grocery Store,51.9324
6659,7.905,0.010012319,4,23,0,2,Supermarket Type1,3004.0896
6660,13.65,0.184454044,4,21,1,2,Supermarket Type1,4035.4138
6661,17.6,0.105042025,3,21,1,2,Supermarket Type1,3111.9492
6662,15.5,0.053589594,1,11,1,0,Supermarket Type2,173.108
6663,17.25,0.125734578,1,11,1,0,Supermarket Type2,199.74
6664,6.89,0.136705075,4,18,0,1,Supermarket Type1,4440.886
6665,7.81,0.03412912,3,11,1,0,Supermarket Type2,1838.2738
6666,20.2,0.100319317,4,11,1,0,Supermarket Type2,3367.6164
6667,19.6,0.033737273,1,35,1,0,Supermarket Type3,607.8754
6668,10.3,0.030569229,2,23,0,2,Supermarket Type1,4695.2216
6669,4.635,0.14086247,2,16,0,1,Supermarket Type1,1670.4922
6670,6.465,0.208397715,4,22,0,0,Grocery Store,264.9884
6671,6.03,0.039751236,3,35,0,2,Grocery Store,708.4112
6672,6.61,0.0,4,18,0,1,Supermarket Type1,2993.4368
6673,19.6,0.127416049,3,35,1,0,Supermarket Type3,1006.6896
6674,9.1,0.291438755,2,22,0,0,Grocery Store,125.8362
6675,5.15,0.06112617,2,33,2,0,Supermarket Type1,371.5164
6676,5.59,0.056328717,1,35,1,0,Supermarket Type3,1597.92
6677,18.0,0.03901099,3,23,0,2,Supermarket Type1,4119.9704
6678,10.1,0.093862362,2,22,0,0,Grocery Store,231.6984
6679,17.5,0.015485016,3,35,1,0,Supermarket Type3,4979.5182
6680,9.3,0.033276066,3,35,1,0,Supermarket Type3,3723.1536
6681,8.21,0.010781158,3,21,1,2,Supermarket Type1,1938.8096
6682,7.81,0.067730081,4,11,1,0,Supermarket Type2,2199.1374
6683,12.15,0.018410515,4,23,0,2,Supermarket Type1,2283.0282
6684,19.35,0.083079826,1,22,0,0,Grocery Store,157.1288
6685,15.6,0.176244038,3,22,0,0,Grocery Store,515.3292
6686,7.365,0.160216552,1,21,1,2,Supermarket Type1,1677.816
6687,9.5,0.048676324,4,16,0,1,Supermarket Type1,2057.9878
6688,9.695,0.070103425,3,35,1,0,Supermarket Type3,5888.3352
6689,5.73,0.045556681,1,11,1,0,Supermarket Type2,1288.323
6690,15.1,0.076193763,1,21,1,2,Supermarket Type1,2247.075
6691,6.765,0.087187488,2,33,2,0,Supermarket Type1,1567.959
6692,14.85,0.035311852,3,21,1,2,Supermarket Type1,4813.734
6693,6.11,0.103080901,2,21,1,2,Supermarket Type1,1957.452
6694,20.1,0.075049323,2,13,0,1,Supermarket Type1,1105.228
6695,5.73,0.045463871,1,18,0,1,Supermarket Type1,2061.3168
6696,9.3,0.015944801,4,35,1,0,Supermarket Type3,6474.2392
6697,6.785,0.022974812,4,23,0,2,Supermarket Type1,5890.9984
6698,8.645,0.021629781,1,18,0,1,Supermarket Type1,999.3658
6699,14.85,0.032516546,4,35,0,2,Grocery Store,753.6856
6700,15.6,0.081036436,2,33,2,0,Supermarket Type1,2572.6512
6701,7.76,0.059472609,2,18,0,1,Supermarket Type1,1298.31
6702,9.195,0.047081398,1,33,2,0,Supermarket Type1,1179.1318
6703,9.8,0.047260402,2,21,1,2,Supermarket Type1,1922.8304
6704,18.25,0.148673586,4,22,0,0,Grocery Store,195.7452
6705,21.25,0.156012631,3,11,1,0,Supermarket Type2,2822.992
6706,7.235,0.077011493,2,18,0,1,Supermarket Type1,1506.0396
6707,20.25,0.07614605,4,16,0,1,Supermarket Type1,4681.9056
6708,15.85,0.135836915,1,35,1,0,Supermarket Type3,3237.1196
6709,10.1,0.030062224,3,35,1,0,Supermarket Type3,2471.4496
6710,18.0,0.008575615,1,11,1,0,Supermarket Type2,644.4944
6711,7.02,0.081096635,3,33,2,0,Supermarket Type1,3563.3616
6712,15.1,0.100060762,3,18,0,1,Supermarket Type1,2600.6148
6713,8.68,0.008834023,2,16,0,1,Supermarket Type1,2266.3832
6714,21.2,0.007069662,3,11,1,0,Supermarket Type2,1911.5118
6715,16.6,0.046161923,3,22,0,0,Grocery Store,356.8688
6716,12.15,0.079592733,1,18,0,1,Supermarket Type1,645.1602
6717,16.25,0.025776994,3,21,1,2,Supermarket Type1,2863.6058
6718,11.5,0.020960615,2,33,2,0,Supermarket Type1,2649.884
6719,5.73,0.0,1,35,1,0,Supermarket Type3,1374.2112
6720,13.15,0.020715913,1,23,0,2,Supermarket Type1,1268.349
6721,5.465,0.048801674,2,13,0,1,Supermarket Type1,1573.9512
6722,14.15,0.0,4,18,0,1,Supermarket Type1,5865.0322
6723,12.8,0.069605676,4,16,0,1,Supermarket Type1,4984.1788
6724,8.655,0.088373591,2,18,0,1,Supermarket Type1,1454.1072
6725,11.1,0.035853059,3,35,1,0,Supermarket Type3,3691.1952
6726,9.3,0.01404119,4,21,1,2,Supermarket Type1,396.8168
6727,20.6,0.083473583,2,13,0,1,Supermarket Type1,1211.756
6728,13.6,0.076434542,3,35,0,2,Grocery Store,473.3838
6729,19.7,0.08073703,4,23,0,2,Supermarket Type1,3338.987
6730,14.5,0.0,3,16,0,1,Supermarket Type1,2045.3376
6731,10.0,0.089152528,3,23,0,2,Supermarket Type1,437.4306
6732,7.945,0.015863075,3,33,2,0,Supermarket Type1,2446.815
6733,20.35,0.151308326,1,21,1,2,Supermarket Type1,2030.69
6734,15.85,0.121609722,1,16,0,1,Supermarket Type1,539.298
6735,16.85,0.023135131,1,33,2,0,Supermarket Type1,703.0848
6736,11.5,0.017714096,2,11,1,0,Supermarket Type2,1442.7886
6737,11.1,0.0,3,21,1,2,Supermarket Type1,2376.906
6738,6.635,0.027069402,3,23,0,2,Supermarket Type1,1744.396
6739,7.81,0.055226755,2,23,0,2,Supermarket Type1,871.5322
6740,9.395,0.040124625,1,11,1,0,Supermarket Type2,1342.2528
6741,7.0,0.151376958,2,16,0,1,Supermarket Type1,1171.808
6742,6.71,0.03558013,4,16,0,1,Supermarket Type1,4572.0486
6743,15.75,0.166513779,1,11,1,0,Supermarket Type2,265.6542
6744,19.85,0.06478563,2,13,0,1,Supermarket Type1,2503.408
6745,9.5,0.085223447,4,21,1,2,Supermarket Type1,6050.7904
6746,15.6,0.143915417,2,13,0,1,Supermarket Type1,2441.4886
6747,12.0,0.132275338,2,35,0,2,Grocery Store,123.8388
6748,13.35,0.149338159,3,16,0,1,Supermarket Type1,1797.66
6749,11.1,0.044823438,3,23,0,2,Supermarket Type1,1926.1594
6750,15.0,0.02681843,4,33,2,0,Supermarket Type1,3094.6384
6751,14.8,0.04407225,2,11,1,0,Supermarket Type2,1428.141
6752,19.1,0.025872153,3,23,0,2,Supermarket Type1,882.8508
6753,6.825,0.059835659,4,16,0,1,Supermarket Type1,4229.1616
6754,17.6,0.13027716,4,35,0,2,Grocery Store,1148.505
6755,17.35,0.027653795,1,21,1,2,Supermarket Type1,1318.284
6756,9.8,0.04714777,2,33,2,0,Supermarket Type1,1720.4272
6757,19.35,0.062882112,3,13,0,1,Supermarket Type1,2807.0128
6758,18.6,0.152294691,2,21,1,2,Supermarket Type1,1508.037
6759,7.27,0.071064499,2,16,0,1,Supermarket Type1,1366.2216
6760,12.6,0.041726942,2,11,1,0,Supermarket Type2,1470.0864
6761,7.575,0.055121892,4,35,1,0,Supermarket Type3,5912.304
6762,12.65,0.042211119,2,23,0,2,Supermarket Type1,1393.5194
6763,11.0,0.132500853,4,35,1,0,Supermarket Type3,5289.1152
6764,17.5,0.015557426,3,16,0,1,Supermarket Type1,2213.1192
6765,8.06,0.021409913,4,21,1,2,Supermarket Type1,6930.978
6766,12.1,0.015497337,3,11,1,0,Supermarket Type2,3453.5046
6767,20.2,0.065612808,1,35,1,0,Supermarket Type3,2150.534
6768,17.2,0.012030747,3,21,1,2,Supermarket Type1,1155.8288
6769,18.25,0.075603699,4,35,1,0,Supermarket Type3,3205.827
6770,5.94,0.029372367,4,23,0,2,Supermarket Type1,3942.8676
6771,16.7,0.070096518,4,33,2,0,Supermarket Type1,3894.93
6772,7.39,0.120258245,2,16,0,1,Supermarket Type1,2290.352
6773,20.7,0.079281476,2,16,0,1,Supermarket Type1,892.8378
6774,15.1,0.097768728,3,35,0,2,Grocery Store,564.5984
6775,15.6,0.104786172,3,35,1,0,Supermarket Type3,1545.9876
6776,18.2,0.043626605,4,22,0,0,Grocery Store,482.0392
6777,20.2,0.117839328,4,11,1,0,Supermarket Type2,2356.932
6778,6.525,0.089858447,1,35,1,0,Supermarket Type3,2061.3168
6779,15.1,0.185008985,1,35,0,2,Grocery Store,123.8388
6780,17.75,0.156701315,4,33,2,0,Supermarket Type1,4566.7222
6781,8.71,0.0,1,13,0,1,Supermarket Type1,498.0184
6782,18.85,0.139087683,4,13,0,1,Supermarket Type1,3020.0688
6783,20.75,0.089243789,4,16,0,1,Supermarket Type1,4649.9472
6784,12.5,0.073721115,1,16,0,1,Supermarket Type1,610.5386
6785,5.325,0.138679995,1,23,0,2,Supermarket Type1,862.8768
6786,12.85,0.240268248,3,35,0,2,Grocery Store,312.926
6787,16.75,0.0,4,23,0,2,Supermarket Type1,4625.9784
6788,16.0,0.040911824,2,33,2,0,Supermarket Type1,3387.5904
6789,13.35,0.149974858,3,11,1,0,Supermarket Type2,5932.278
6790,11.8,0.026072872,2,13,0,1,Supermarket Type1,1018.674
6791,10.65,0.085482761,4,11,1,0,Supermarket Type2,3225.1352
6792,12.1,0.015521768,3,13,0,1,Supermarket Type1,3124.5994
6793,9.395,0.099101845,2,16,0,1,Supermarket Type1,1704.448
6794,19.6,0.025281802,3,16,0,1,Supermarket Type1,2884.2456
6795,14.1,0.125675936,1,33,2,0,Supermarket Type1,1133.8574
6796,8.895,0.07204818,3,35,1,0,Supermarket Type3,6881.043
6797,16.5,0.068263916,2,18,0,1,Supermarket Type1,1238.388
6798,14.3,0.109144085,1,22,0,0,Grocery Store,175.7712
6799,7.51,0.017425784,4,16,0,1,Supermarket Type1,459.402
6800,17.25,0.035118834,1,21,1,2,Supermarket Type1,932.12
6801,5.785,0.054066567,1,11,1,0,Supermarket Type2,1406.1696
6802,13.65,0.012823829,1,13,0,1,Supermarket Type1,916.1408
6803,6.26,0.009883257,3,21,1,2,Supermarket Type1,1964.7758
6804,14.0,0.041754584,1,35,1,0,Supermarket Type3,1597.92
6805,19.7,0.112036236,3,22,0,0,Grocery Store,882.185
6806,19.7,0.161610636,4,13,0,1,Supermarket Type1,3570.0196
6807,13.65,0.078909166,4,21,1,2,Supermarket Type1,4474.176
6808,20.1,0.077769768,1,11,1,0,Supermarket Type2,980.0576
6809,12.6,0.021951613,4,33,2,0,Supermarket Type1,4731.1748
6810,20.85,0.097770004,4,21,1,2,Supermarket Type1,3589.9936
6811,11.8,0.094817105,1,35,0,2,Grocery Store,75.9012
6812,15.6,0.066726133,4,23,0,2,Supermarket Type1,3516.7556
6813,5.98,0.043809261,3,13,0,1,Supermarket Type1,1765.7016
6814,7.42,0.0,3,35,0,2,Grocery Store,185.7582
6815,16.35,0.032671446,3,11,1,0,Supermarket Type2,1492.0578
6816,14.15,0.095378221,3,23,0,2,Supermarket Type1,2395.5484
6817,12.1,0.0,3,33,2,0,Supermarket Type1,3338.3212
6818,9.895,0.060188932,4,18,0,1,Supermarket Type1,6041.4692
6819,8.51,0.016135764,4,21,1,2,Supermarket Type1,4262.4516
6820,17.0,0.126220187,2,16,0,1,Supermarket Type1,1258.362
6821,14.15,0.024286378,4,35,1,0,Supermarket Type3,5892.33
6822,9.0,0.065350715,3,21,1,2,Supermarket Type1,3175.866
6823,5.11,0.035071955,3,13,0,1,Supermarket Type1,2773.057
6824,19.5,0.030742083,1,21,1,2,Supermarket Type1,1211.756
6825,9.195,0.015949001,1,13,0,1,Supermarket Type1,1238.388
6826,16.7,0.038496166,3,33,2,0,Supermarket Type1,5540.7876
6827,19.0,0.017746826,4,21,1,2,Supermarket Type1,2540.6928
6828,12.3,0.111274591,1,23,0,2,Supermarket Type1,458.7362
6829,5.695,0.065272284,4,35,1,0,Supermarket Type3,3349.6398
6830,14.15,0.183472595,1,16,0,1,Supermarket Type1,1624.552
6831,17.7,0.08918772,2,35,0,2,Grocery Store,254.3356
6832,10.395,0.030281543,2,11,1,0,Supermarket Type2,1259.6936
6833,17.0,0.211306673,2,22,0,0,Grocery Store,251.6724
6834,15.85,0.061190964,1,21,1,2,Supermarket Type1,996.0368
6835,10.195,0.107307677,3,33,2,0,Supermarket Type1,2217.114
6836,11.6,0.067441726,1,35,0,2,Grocery Store,111.8544
6837,6.57,0.066338717,4,11,1,0,Supermarket Type2,4165.2448
6838,8.43,0.0,4,13,0,1,Supermarket Type1,1576.6144
6839,7.39,0.120524922,2,18,0,1,Supermarket Type1,2433.499
6840,16.0,0.061192211,4,13,0,1,Supermarket Type1,4725.8484
6841,13.1,0.075056542,1,21,1,2,Supermarket Type1,601.8832
6842,11.5,0.017556795,2,35,1,0,Supermarket Type3,3410.2276
6843,13.5,0.129077455,2,18,0,1,Supermarket Type1,583.2408
6844,20.6,0.047896393,3,33,2,0,Supermarket Type1,1689.8004
6845,15.2,0.021240491,4,21,1,2,Supermarket Type1,4804.4128
6846,6.38,0.031743707,3,35,1,0,Supermarket Type3,1605.9096
6847,5.88,0.003612411,3,13,0,1,Supermarket Type1,3537.3954
6848,6.03,0.022796178,3,11,1,0,Supermarket Type2,1416.8224
6849,17.6,0.133279499,2,35,0,2,Grocery Store,675.1212
6850,18.85,0.016132592,2,21,1,2,Supermarket Type1,3016.7398
6851,7.68,0.152429537,1,33,2,0,Supermarket Type1,1278.336
6852,15.35,0.035348491,2,13,0,1,Supermarket Type1,2093.941
6853,13.1,0.020903193,2,21,1,2,Supermarket Type1,3098.6332
6854,10.1,0.054853377,4,11,1,0,Supermarket Type2,2182.4924
6855,15.85,0.106971167,1,35,0,2,Grocery Store,135.8232
6856,12.65,0.035482562,4,18,0,1,Supermarket Type1,2526.711
6857,14.6,0.042923071,2,33,2,0,Supermarket Type1,1627.881
6858,11.1,0.036174285,3,11,1,0,Supermarket Type2,1581.9408
6859,12.35,0.033597374,4,35,1,0,Supermarket Type3,3163.8816
6860,8.63,0.028320655,3,21,1,2,Supermarket Type1,2241.7486
6861,9.6,0.0,3,16,0,1,Supermarket Type1,4293.0784
6862,19.6,0.056744064,1,22,0,0,Grocery Store,165.7842
6863,19.35,0.039990314,3,21,1,2,Supermarket Type1,982.7208
6864,14.0,0.030155224,4,18,0,1,Supermarket Type1,3020.0688
6865,12.15,0.062541552,1,11,1,0,Supermarket Type2,251.6724
6866,8.195,0.031403441,1,23,0,2,Supermarket Type1,647.8234
6867,8.325,0.029845243,1,18,0,1,Supermarket Type1,284.2966
6868,7.475,0.149125615,4,11,1,0,Supermarket Type2,6042.135
6869,19.0,0.170382726,1,35,0,2,Grocery Store,47.2718
6870,6.385,0.083768522,2,33,2,0,Supermarket Type1,3235.788
6871,7.645,0.116793684,1,35,0,2,Grocery Store,42.6112
6872,18.5,0.062205112,3,33,2,0,Supermarket Type1,1765.7016
6873,11.5,0.0463847,2,13,0,1,Supermarket Type1,1540.6612
6874,7.93,0.071425647,1,11,1,0,Supermarket Type2,1070.6064
6875,16.2,0.033929133,3,35,0,2,Grocery Store,311.5944
6876,13.65,0.036033639,3,18,0,1,Supermarket Type1,2591.2936
6877,12.35,0.158337479,3,33,2,0,Supermarket Type1,3313.6866
6878,14.0,0.030140981,4,21,1,2,Supermarket Type1,2588.6304
6879,9.6,0.024515221,4,21,1,2,Supermarket Type1,3956.8494
6880,14.0,0.105125569,3,16,0,1,Supermarket Type1,3277.0676
6881,8.89,0.00547348,2,16,0,1,Supermarket Type1,1315.6208
6882,16.85,0.133385398,2,22,0,0,Grocery Store,223.7088
6883,20.7,0.047098175,1,35,0,2,Grocery Store,150.4708
6884,7.05,0.055548003,4,16,0,1,Supermarket Type1,5816.4288
6885,17.1,0.128614205,2,21,1,2,Supermarket Type1,1556.6404
6886,7.725,0.047551568,4,35,1,0,Supermarket Type3,8217.3036
6887,19.7,0.066879757,3,33,2,0,Supermarket Type1,1587.933
6888,16.1,0.160379061,1,11,1,0,Supermarket Type2,203.7348
6889,11.3,0.054861393,2,13,0,1,Supermarket Type1,952.094
6890,6.035,0.141542481,3,18,0,1,Supermarket Type1,1537.998
6891,17.6,0.053397642,1,11,1,0,Supermarket Type2,699.09
6892,6.675,0.021710275,1,18,0,1,Supermarket Type1,247.0118
6893,15.5,0.075688032,4,33,2,0,Supermarket Type1,1845.5976
6894,9.395,0.045340279,1,21,1,2,Supermarket Type1,2080.625
6895,16.1,0.100149459,1,33,2,0,Supermarket Type1,1158.492
6896,15.0,0.162348584,4,13,0,1,Supermarket Type1,4610.665
6897,9.6,0.036341539,3,21,1,2,Supermarket Type1,3261.7542
6898,14.1,0.087920675,4,33,2,0,Supermarket Type1,1151.834
6899,11.5,0.042087749,4,18,0,1,Supermarket Type1,3861.64
6900,12.1,0.016921927,3,13,0,1,Supermarket Type1,4314.384
6901,7.42,0.020423549,4,21,1,2,Supermarket Type1,2988.1104
6902,15.1,0.173833129,4,18,0,1,Supermarket Type1,4713.864
6903,17.35,0.256152243,3,35,0,2,Grocery Store,149.805
6904,9.285,0.021002641,3,16,0,1,Supermarket Type1,4011.445
6905,7.855,0.0,4,11,1,0,Supermarket Type2,4600.0122
6906,18.35,0.091780142,3,35,1,0,Supermarket Type3,6454.931
6907,12.85,0.033220169,4,23,0,2,Supermarket Type1,2759.0752
6908,13.8,0.141234932,4,33,2,0,Supermarket Type1,5564.7564
6909,15.0,0.19899855,4,22,0,0,Grocery Store,913.4776
6910,10.8,0.049709624,4,16,0,1,Supermarket Type1,2450.144
6911,14.3,0.065153295,1,33,2,0,Supermarket Type1,1406.1696
6912,9.8,0.015087112,4,16,0,1,Supermarket Type1,4005.4528
6913,11.5,0.037782943,2,13,0,1,Supermarket Type1,325.5762
6914,9.21,0.008782561,2,18,0,1,Supermarket Type1,1340.2554
6915,8.645,0.142728113,2,35,1,0,Supermarket Type3,2510.066
6916,10.0,0.073493831,2,21,1,2,Supermarket Type1,1797.66
6917,18.5,0.025907416,1,13,0,1,Supermarket Type1,802.9548
6918,20.6,0.046280998,3,13,0,1,Supermarket Type1,1962.7784
6919,9.3,0.044624064,4,33,2,0,Supermarket Type1,3193.8426
6920,11.395,0.009898492,1,18,0,1,Supermarket Type1,777.6544
6921,11.8,0.189689886,3,22,0,0,Grocery Store,370.1848
6922,8.01,0.070189131,1,33,2,0,Supermarket Type1,826.9236
6923,15.0,0.119374946,4,11,1,0,Supermarket Type2,5024.1268
6924,13.35,0.065215312,1,11,1,0,Supermarket Type2,1102.5648
6925,15.1,0.095635061,2,35,1,0,Supermarket Type3,3047.3666
6926,6.67,0.216107535,1,35,0,2,Grocery Store,354.2056
6927,10.5,0.048009081,3,16,0,1,Supermarket Type1,2209.1244
6928,21.25,0.019533098,2,13,0,1,Supermarket Type1,1938.8096
6929,17.0,0.026568875,2,23,0,2,Supermarket Type1,3149.234
6930,9.3,0.111127966,1,33,2,0,Supermarket Type1,2002.0606
6931,15.7,0.03723211,3,23,0,2,Supermarket Type1,5634.6654
6932,15.75,0.140603316,4,23,0,2,Supermarket Type1,6308.455
6933,16.75,0.075368868,1,35,1,0,Supermarket Type3,970.7364
6934,14.5,0.063962842,4,21,1,2,Supermarket Type1,2616.594
6935,11.65,0.102830104,3,35,0,2,Grocery Store,344.8844
6936,18.75,0.01031535,4,35,1,0,Supermarket Type3,3751.1172
6937,7.1,0.110633958,3,13,0,1,Supermarket Type1,1211.756
6938,14.5,0.0,3,16,0,1,Supermarket Type1,2864.2716
6939,17.35,0.014721579,1,18,0,1,Supermarket Type1,886.8456
6940,18.0,0.019465205,2,11,1,0,Supermarket Type2,2441.4886
6941,6.615,0.091895319,4,33,2,0,Supermarket Type1,3504.7712
6942,5.695,0.118535581,4,35,0,2,Grocery Store,256.9988
6943,11.5,0.037646623,2,18,0,1,Supermarket Type1,325.5762
6944,19.1,0.092060694,3,21,1,2,Supermarket Type1,4777.7808
